-4.499146830507287365e-01,-3.131745123640747419e+00,-1.485916738800121983e+00,-7.305399763641262645e-01,1.414180138333921199e+00,2.360104102683820759e+00
8.460408275814894630e-01,2.287115737392379167e+00,3.758608176993257222e-01,-1.708520471188038181e+00,1.437918716340248260e+00,-2.521765665249275035e+00
3.175839436913420855e+00,2.395794054179248178e+00,2.000299174946874314e-01,-2.224972542293541800e-01,2.417575978898927502e+00,-7.795104986842618100e-01
-1.368189202021080852e+00,-3.832599014784845437e+00,-3.215662041852441200e-01,-2.469644951963842483e-01,3.178052856040633145e+00,2.693418907607567636e+00
