2.028746226339503078e+00,-4.426115125726004074e+00
-9.937184770378699739e-01,4.075964095096662021e+00
-3.973920409122017272e+00,1.034452050293908965e+00
1.090230732562023963e+00,1.304621049295057622e+00
1.644009702018546459e+00,-3.532996268534288387e+00
5.055036937613595072e+00,1.328443956447462160e+00
